Player,Year,Pos,Archetype,DBPM,mean,BPM,RAPM
ALISA BURRAS,2002,C,Interior Primary Option,-2.343800804870418,4.583810671689922,-7.40391177307619,0.7513309532847909
TIFFANY MITCHELL,2020,G,Primary On-Ball Creator,-2.3440886367546643,10.112482758020102,-5.786394580420257,13.251025085163587
LAURA SUMMERTON,2005,C,Roller/Cutter,-2.347251043472917,11.353520445347227,1.8848728170774178,30.96310599670194
LINDSAY ALLEN,2022,G,Secondary Creator/Distributor,-2.3513135185332263,-2.6390590370574807,0.28649795488662777,-6.924116027776714
ODYSSEY SIMS,2016,G,Primary On-Ball Creator,-2.352659556726125,-2.9383068546162083,-4.4528873753887375,3.401137412735381
COURTNEY PARIS,2009,C,Roller/Cutter,-2.355022675375078,-1.4365128999051044,-8.285171824392615,-4.4244428959119375
JAELYN BROWN,2024,SG,Secondary Creator/Distributor,-2.362314091327923,-11.3109020380491,-6.389427700017736,-10.803184998322267
TINA THOMPSON,2005,F,Primary On-Ball Creator,-2.3625882946775962,-0.990656667575049,-8.468233645571573,-5.325711129660439
ERIKA DE SOUZA,2017,PowerF,Roller/Cutter,-2.364600746079129,-4.099965953365908,-6.308795867586976,-3.097409187785567
TINA THOMPSON,2001,F,Perimeter-Oriented Big/Wing,-2.3663862187917943,5.58981357220193,-5.524803359210214,11.28597718499596
ALLIE QUIGLEY,2014,G,Primary On-Ball Creator,-2.373840313246352,1.670921234328175,-4.190358824452549,1.301775790884891
NIKKI MCCRAY,2000,G,Primary On-Ball Creator,-2.3784304812915242,0.3404447800026557,-5.371288360946306,3.531630223047874
TINA CHARLES,2018,C,Perimeter-Oriented Big/Wing,-2.3789203117927724,0.3164867925926287,0.27326407472963643,4.730338712262133
RENEE MONTGOMERY,2012,G,Primary On-Ball Creator,-2.3799913760431464,-2.49058147522613,-7.304067957097196,-5.317046717993205
SKYLAR DIGGINS,2016,G,Primary On-Ball Creator,-2.382184938516387,-5.596531154358109,-6.503049615114501,-3.7737747870321363
A'JA WILSON,2019,C,Perimeter-Oriented Big/Wing,-2.3824785494554885,-0.9438735374881734,-3.403406696010729,-0.48714647932865246
TIANNA HAWKINS,2022,F,Secondary Creator/Distributor,-2.387103228182104,-0.5249792119161246,-7.688466791624359,-1.6915020490190784
SUE BIRD,2005,G,Primary On-Ball Creator,-2.390100718201752,0.3700498652158793,-2.274054514071111,-2.2753726509100294
LISA HARRISON,2002,F,Secondary Creator/Distributor,-2.390368940436422,-2.27808072919921,-7.906937337002891,-4.4816595765766625
ADRIENNE GOODSON,1999,F,Perimeter-Oriented Big/Wing,-2.3906220638152034,-0.2596508367514284,-4.428913619112896,2.581432914218683
CHASTITY REED,2011,F,Roller/Cutter,-2.3907787706106545,-1.4299020448820077,-8.192588784701417,-10.836269561605935
KRYSTYNA LARA,1999,G,Spot-up Shooter,-2.393914030207787,-1.2689936781746745,-10.175561928521168,-8.084973933960443
KRISTI HARROWER,2001,G,Secondary Creator/Distributor,-2.39477820195156,7.586909005526165,-14.927932676547341,21.286966570890453
IVORY LATTA,2013,G,Primary On-Ball Creator,-2.3971934183103474,-0.6027558639816338,2.3324379866679394,7.001647695074346
DIANA TAURASI,2010,G,Primary On-Ball Creator,-2.400679479349855,-2.647387436561981,-6.60900013725171,-7.411016162419099
ASJHA JONES,2009,F,Perimeter-Oriented Big/Wing,-2.4041081771613455,3.6686814672081782,-3.547031974044036,6.542981382081115
DIANA TAURASI,2022,G,Primary On-Ball Creator,-2.4046583395723458,-4.426789311923744,-5.146908046033367,-8.923486736732796
SOPHIA WITHERSPOON,2001,G,Primary On-Ball Creator,-2.409624475726702,1.0750950654326288,-5.614698151096713,0.4546309520878896
KELLY MILLER,2002,G,Secondary Creator/Distributor,-2.409758769530895,-0.3155720783460905,-8.093333430642712,-2.1975520877457133
SUE BIRD,2018,G,Spot-up Shooter,-2.4133551044717683,2.381488315081976,-4.6870531723125906,1.5042812698080206
ALLY MALOTT,2015,F,Spot-up Shooter,-2.417925978288549,4.519506517394138,-10.441361036306285,1.2044323378785924
ALLISON FEASTER,2004,F,Primary On-Ball Creator,-2.421022909876322,0.396591288843587,-5.101250024338732,-0.5791874389247083
SOPHIA WITHERSPOON,2000,G,Primary On-Ball Creator,-2.4210460658443336,-0.3595682088725406,-2.7711791615800565,3.4832273859970533
COURTNEY WILLIAMS,2020,G,Perimeter-Oriented Big/Wing,-2.4244365206860525,-4.81344697716215,-9.387234406917123,-6.608908553126524
KAMELA GISSENDANNER,2008,F,Roller/Cutter,-2.4248024165430593,-16.09447556278862,-38.59240118536061,25.507324826061332
KAHLEAH COPPER,2021,SG,Perimeter-Oriented Big/Wing,-2.42653803150645,-3.445221199173123,-7.539238829509586,-4.622875467988026
BRITTNEY GRINER,2019,C,Perimeter-Oriented Big/Wing,-2.42877285337783,-2.5877257296528247,-0.8071701524141366,-1.5792755238437373
ALISA BURRAS,2003,C,Roller/Cutter,-2.4291130481393455,5.910318171112614,-8.914154068235003,3.390614095788033
SIKA KONÉ,2023,F,Interior Primary Option,-2.429141783189366,0.527965228342635,-0.9750237067386904,7.504818735708689
ANDREA STINSON,2005,G,Secondary Creator/Distributor,-2.431632069890783,5.99249020163984,-19.171442029343087,-26.29364797517421
MARKITA ALDRIDGE,2001,G,Secondary Creator/Distributor,-2.4367285728079797,-16.90522696250464,-2.9530218917449353,10.140039953918635
ODYSSEY SIMS,2015,G,Primary On-Ball Creator,-2.4374704776335245,-1.8424725344779933,-7.4940422157216275,-1.6031142095707411
DEBRA WILLIAMS,1997,G,Spot-up Shooter,-2.441999524194565,-0.4995421761636999,-9.502159802368809,-5.07737935042816
ADRIENNE JOHNSON,2000,G,Primary On-Ball Creator,-2.4436224921605154,0.0604137977216694,-0.1451712842209405,3.5323782613898898
SHYRA ELY-GASH,2009,F,Secondary Creator/Distributor,-2.445859642029782,1.0921879339102525,-4.787328652897961,-3.9011290163369177
ERLANA LARKINS,2017,F,Roller/Cutter,-2.4493134251429125,-3.63215218019868,-7.297450575604245,-13.524587510480059
DIJONAI CARRINGTON,2021,SG,Secondary Creator/Distributor,-2.4509375747574924,1.916781203259688,-8.238012156101922,1.988952585309473
JANTEL LAVENDER,2012,F,Roller/Cutter,-2.452184226883743,2.5157791140145895,-7.58240953990675,-5.544977872221544
TINA CHARLES,2022,C,Perimeter-Oriented Big/Wing,-2.452790028159472,-3.277200660745919,0.661357041762415,0.3694543055488051
ADRIENNE JOHNSON,2003,G,Secondary Creator/Distributor,-2.4563857107867233,-0.2437333376403153,-7.080422803482387,-7.705326818662467
ALYSHA CLARK,2017,F,Secondary Creator/Distributor,-2.4565964093457366,-2.3911337624211457,-6.892587316097165,-4.753082925189057
TAYLER HILL,2017,G,Primary On-Ball Creator,-2.4581969945812463,-1.1242515068950112,-3.3282624709373585,-2.074330845716376
CAPPIE PONDEXTER,2014,G,Primary On-Ball Creator,-2.458334518511736,-2.466513781829223,-2.888631015583418,-3.8405653444833323
RIQUNA WILLIAMS,2013,G,Primary On-Ball Creator,-2.466828388643709,-5.815691115212411,-9.401379718781909,-12.779322079812566
LATOYA THOMAS,2007,F,Secondary Creator/Distributor,-2.4690226123398253,-1.960921492715768,-5.565711847670999,-7.000239606927426
KIANNA SMITH,2022,G,Secondary Creator/Distributor,-2.4703095333798366,-9.74365673302394,-8.930390191240052,-16.21362488905615
KARA BRAXTON,2014,PowerF,Interior Primary Option,-2.4711868694656567,27.73171265237211,-5.003616861331741,25.164219560860175
EDNA CAMPBELL,2000,G,Primary On-Ball Creator,-2.473299831574328,0.6252981317600179,-5.385758203750121,-10.31055845362555
TAI DILLARD,2004,G,Spot-up Shooter,-2.474343817260084,1.507257361308089,-2.6677797114544837,7.320221070699408
MEIGHAN SIMMONS,2016,G,Spot-up Shooter,-2.474610998497716,2.548346864984935,-7.289837035419908,-3.1793627415239403
JEWELL LOYD,2017,G,Primary On-Ball Creator,-2.479766461769874,-0.7514210921310814,-7.643475376374026,1.3850714490386995
SUMMER ERB,2000,C,Roller/Cutter,-2.481346893353479,8.825999175943936,-8.923849935731472,-3.1492883490760164
CYNTHIA COOPER,1998,G,Primary On-Ball Creator,-2.4830101909512665,-1.8013421667381095,-1.7352352897606473,-1.5877309685182897
CAPPIE PONDEXTER,2007,G,Primary On-Ball Creator,-2.484734596535968,-2.0318547344682805,-6.456816668004425,0.8948089664441428
KELSEY PLUM,2023,G,Primary On-Ball Creator,-2.485815447911639,3.2135182123561505,0.3033891526988848,15.679030836366374
TANGELA SMITH,2002,C,Perimeter-Oriented Big/Wing,-2.490175458666826,-1.8792302657766795,-4.3154912878018035,-3.5413152241924104
KAYLA MCBRIDE,2018,G,Primary On-Ball Creator,-2.492115294939663,-3.827441572241539,-1.5245643222185143,-3.0279327009091537
ALLIE QUIGLEY,2021,G,Primary On-Ball Creator,-2.4923099786408702,-1.2893756065154156,-5.913485238912006,-4.516846908462365
IVORY LATTA,2010,G,Primary On-Ball Creator,-2.4941057268377693,-7.918442650820604,-7.145140582312763,-15.151577011839947
SIDNEY SPENCER,2011,G,Spot-up Shooter,-2.494802616383218,-3.7231300401037286,-9.311790245163387,-0.6881255378068296
SHONI SCHIMMEL,2014,G,Primary On-Ball Creator,-2.496324415104992,1.1826764914668229,-4.716133437213324,4.950178688470035
CYNTHIA COOPER,2003,G,Primary On-Ball Creator,-2.4974531412188483,-6.472560839259679,-9.40722221712955,-13.930189827379031
KATRINA COLLETON,2000,F,Perimeter-Oriented Big/Wing,-2.4977550953158447,1.9678685279086536,-4.28287442515558,-1.5038266467407053
ALAINA COATES,2019,C,Roller/Cutter,-2.5066956971360908,6.696122227288593,-7.1751088302606565,3.8026493372493313
TINA THOMPSON,2006,F,Perimeter-Oriented Big/Wing,-2.506761475653434,1.6915749590762563,-7.581002448830341,4.716034538774201
RAFFAELLA MASCIADRI,2004,F,Spot-up Shooter,-2.5069618623101464,0.5432670137911955,-14.430949970870358,-13.292385492481296
SKYLAR DIGGINS,2020,G,Primary On-Ball Creator,-2.5072903555669175,-3.0402949752735786,-3.8389590553995445,1.7468862263058176
KAHLEAH COPPER,2022,SG,Perimeter-Oriented Big/Wing,-2.508157361244201,3.473347311676164,-8.05781373071751,-2.2658008397491884
IVORY LATTA,2014,G,Primary On-Ball Creator,-2.509147203811199,-3.4042972245249663,-3.5680570338993896,-4.118548839909716
ODYSSEY SIMS,2019,G,Perimeter-Oriented Big/Wing,-2.5103634508912007,1.3744211145018916,-2.7230982130574803,2.004635763919107
MORGAN BERTSCH,2024,F,Secondary Creator/Distributor,-2.5117244164213184,5.723395108874063,-11.037832048954245,-21.852329884283346
IVORY LATTA,2012,G,Primary On-Ball Creator,-2.5147562894470936,-3.139455204509383,-5.988614525819019,-3.705017079693984
ELENA TORNIKIDOU,2001,F,Primary On-Ball Creator,-2.516904915573323,-5.446697145494583,-7.001261263782047,-4.71659088643713
KIA VAUGHN,2021,C,Roller/Cutter,-2.5174946038620964,-6.871185607585667,-8.061741957954816,-4.31967544718829
ALEX MONTGOMERY,2014,SG,Spot-up Shooter,-2.520868482976756,2.091122170559753,-2.1894290899593143,5.0880023988558225
ANN STROTHER,2007,SG,Spot-up Shooter,-2.521207848756078,4.790665385906832,-15.38551694670669,-25.033105979031276
BECKY HAMMON,2009,G,Primary On-Ball Creator,-2.523990388719487,-4.422931508034949,-2.249239714456457,-5.2733944158983626
SEIMONE AUGUSTUS,2006,SG,Perimeter-Oriented Big/Wing,-2.5298101622829843,-2.4950480155024484,-5.478342122441555,0.7414567078266936
DAMIRIS DANTAS,2018,PowerF,Secondary Creator/Distributor,-2.5318050121666076,-2.259495615487848,-10.160906451842575,-6.98262406717188
DELISHA MILTON-JONES,2010,F,Perimeter-Oriented Big/Wing,-2.534138495092658,-2.188311497771986,-5.953730489160798,-1.8834861789108102
CRYSTAL LANGHORNE,2011,PowerF,Interior Primary Option,-2.5351632555298504,-3.553352939969169,-1.6659143052883874,1.329735217851049
SANDY BRONDELLO,1999,G,Primary On-Ball Creator,-2.537861122266651,-2.1073199870375077,-4.750381617478073,1.2937899980537115
ALICIA THOMPSON,2002,F,Secondary Creator/Distributor,-2.5382393805581596,-2.3991528249358502,-5.721978275387995,-1.6044123132567405
RENEE MONTGOMERY,2014,G,Primary On-Ball Creator,-2.5392122630672,-1.1084729296671725,-3.981190009864104,3.429150224723786
STEPHANIE JONES,2021,F,Roller/Cutter,-2.5401120276297284,0.9234397362872072,-2.025155440119738,-0.6672047166213287
KATIE SMITH,2000,G,Primary On-Ball Creator,-2.540396219049774,2.065197620674032,-2.358939415765798,2.2518815559352086
KIANA WILLIAMS,2022,G,Spot-up Shooter,-2.5419467262325357,24.80368854838174,-2.0415655521843545,35.650804795065866
LESLIE JOHNSON,1998,F,Secondary Creator/Distributor,-2.543048373953307,-35.99218893282153,-26.95266767453196,-98.07781214115619
BRIA HARTLEY,2022,G,Secondary Creator/Distributor,-2.5456880015355674,-0.2158740907614091,-9.304112089203208,-2.7663937648953896
JACKIE YOUNG,2021,G,Perimeter-Oriented Big/Wing,-2.5483803955731603,5.358819857022001,-5.24268409394516,2.5160709622393203
DANA EVANS,2021,G,Primary On-Ball Creator,-2.5489870147508467,-0.4812714879421608,-13.151244701460065,3.6513386200595397
CAPPIE PONDEXTER,2012,G,Primary On-Ball Creator,-2.551585131032978,-3.265971578888981,-3.2959747362428597,-4.395733463670144
SHAY MURPHY,2009,G,Secondary Creator/Distributor,-2.5555535631876194,-8.686671038609342,-9.355780918370813,-16.438106985920975
NIKKI MCCRAY,2001,G,Primary On-Ball Creator,-2.5560084246298924,3.5489557168589076,-7.125042176845355,4.931246104373168
MORGAN TUCK,2016,F,Secondary Creator/Distributor,-2.557774675533314,6.0945357120858645,-7.788980794715472,3.8586262790864976
CANDICE DUPREE,2020,F,Perimeter-Oriented Big/Wing,-2.56028051888762,-7.157472935150763,-6.439773972671491,-10.040092159882803
NALYSSA SMITH,2023,F,Perimeter-Oriented Big/Wing,-2.562859900948141,-3.029052489920557,-5.551214953326717,-2.471035925342108
SUE BIRD,2015,G,Primary On-Ball Creator,-2.5640098233061024,-1.0309034366791892,-6.7724404603512625,-6.3040840467157535
ERIN PERPEROGLOU,2003,F,Roller/Cutter,-2.5662523179146306,-15.784647518524343,-12.692769829532585,-16.36947857839143
TINA CHARLES,2016,C,Perimeter-Oriented Big/Wing,-2.5668970574439216,2.5927144714737547,-3.2057620720744278,2.291148232911026
NICOLE POWELL,2004,F,Spot-up Shooter,-2.56942543757667,0.7987067877312939,-8.93220761931715,-8.204363788965194
DETRINA WHITE,2004,F,Roller/Cutter,-2.5697592793567043,0.945306567120356,-6.902105108809506,-6.246847233909374
DIANA TAURASI,2018,G,Primary On-Ball Creator,-2.5697970402589294,3.515357179212384,-5.104329835012386,3.5479835666616926
CAPPIE PONDEXTER,2010,G,Primary On-Ball Creator,-2.57052881390191,1.360096289914388,0.9462861213862186,7.655495094870798
CHAREL ALLEN,2008,G,Spot-up Shooter,-2.570702368790938,-10.894957766306424,-10.735573189213026,-14.894632399175936
SKYLAR DIGGINS,2014,G,Primary On-Ball Creator,-2.573494964793354,-6.275911098198387,-2.893621060722899,-1.4384053032559878
KAYLA MCBRIDE,2016,G,Primary On-Ball Creator,-2.5773753863719695,-2.756922642604849,-9.309865128746596,-10.926032557843373
ESSENCE CARSON,2013,G,Perimeter-Oriented Big/Wing,-2.578124921507882,3.829063574286747,-9.521466445358318,2.597738435096513
COURTNEY WILLIAMS,2017,G,Perimeter-Oriented Big/Wing,-2.580654572729344,1.9865928946876277,-0.8861412309991419,3.54328779610049
ERLANA LARKINS,2016,F,Roller/Cutter,-2.5876132979857123,-0.4010373604882532,-7.390213853580413,-0.15580026906384342
KENDRA WECKER,2006,F,Secondary Creator/Distributor,-2.5890871713129346,-0.3722954987984685,-5.025290834152134,-7.338098608958357
CHELSEA GRAY,2019,G,Primary On-Ball Creator,-2.5894885577776647,3.199515868101322,-6.108497946268454,0.009087792146231344
BECKY HAMMON,2008,G,Primary On-Ball Creator,-2.5902726042648476,-3.1953732631156577,-0.032072635138365335,3.672552592537492
ALLIE QUIGLEY,2020,G,Primary On-Ball Creator,-2.591064335196017,-1.8439410403636085,-1.5214225217359436,-1.1489669524111372
ASJHA JONES,2011,F,Perimeter-Oriented Big/Wing,-2.5930634549654785,2.6974944178672486,-3.25492090502721,7.232767647249817
VANESSA NYGAARD,2001,F,Spot-up Shooter,-2.593355618507538,-6.431486597056779,-8.681462380222914,-21.901872010136906
JENNIFER GILLOM,1997,PowerF,Perimeter-Oriented Big/Wing,-2.5941076806222205,1.0926842818279874,-4.559683798804834,0.9053218138957251
BRIA HARTLEY,2014,G,Primary On-Ball Creator,-2.594588121357808,-2.111274119078929,-4.842036228417956,-3.896483091782472
ANGIE BJORKLUND,2011,F,Spot-up Shooter,-2.5964692580521977,10.232590218803068,-11.211603080643066,-17.43197016149068
KARA LAWSON,2013,G,Primary On-Ball Creator,-2.601398904008843,-6.41544984071995,-6.628243410921344,-10.048822941427556
ALICIA THOMPSON,2001,F,Primary On-Ball Creator,-2.6029928855383555,-4.060613992897951,-4.105190343376459,-8.754780240998983
DIANA TAURASI,2016,G,Primary On-Ball Creator,-2.6066668940706235,-2.7235311180170263,-5.957896081242928,-2.051981671718081
SASHA GOODLETT,2013,C,Roller/Cutter,-2.607186332234008,4.182075501610002,-5.306516347176657,4.193758998920313
CYNTHIA COOPER,2000,G,Primary On-Ball Creator,-2.609840283801804,2.16734715725855,-4.17625495953083,1.0828866833877229
QUEEN EGBO,2023,PowerF,Roller/Cutter,-2.6121585031804786,0.6582568573097786,-5.143672000636743,-8.501528417446185
LATOYA THOMAS,2008,F,Secondary Creator/Distributor,-2.614967622085364,13.151586453647583,-13.66685627009598,-4.279735342120508
LUCIENNE BERTHIEU,2002,PowerF,Roller/Cutter,-2.6182241069811836,-16.608530783957825,-17.365928210860496,19.261683285271708
NATALIE ACHONWA,2022,F,Roller/Cutter,-2.6297419598437797,0.2570499519257789,-7.525602597370289,-0.17145391140873278
CIERRA BURDICK,2016,F,Roller/Cutter,-2.629827453571873,2.913645647991891,-19.826004705434244,0.5889854468951996
REBECCA ALLEN,2017,SG,Spot-up Shooter,-2.6331309983838413,0.3790347576023465,-8.44656668975117,3.0092542982576376
KELSEY MITCHELL,2021,G,Primary On-Ball Creator,-2.639333583342369,-1.3704762533443249,-5.029650174745491,-2.245507229005903
JOYNER HOLMES,2020,F,Secondary Creator/Distributor,-2.6401129850369536,2.1088161301806623,-13.09693680866203,-10.278945145959938
LA'KESHIA FRETT,2002,F,Secondary Creator/Distributor,-2.645848788779134,1.3323449888043437,1.3977641749001024,2.102691351339257
SEMEKA RANDALL,2001,G,Perimeter-Oriented Big/Wing,-2.649171846760634,0.0910033494569691,-6.699380914648028,0.6674911187881972
RENEE MONTGOMERY,2013,G,Primary On-Ball Creator,-2.6572476300673533,-3.5829481026333183,-3.717180687404342,-2.044499594754858
AMANDA ZAHUI B,2017,C,Roller/Cutter,-2.658750155939114,10.547208177226828,-13.304853796270093,-0.10489509278520792
CAPPIE PONDEXTER,2013,G,Primary On-Ball Creator,-2.663458519411717,-1.7480060136780582,-4.5588746208334054,-2.3359709417655665
DONEEKA LEWIS,2011,G,Spot-up Shooter,-2.666864366702459,-4.8853004327711504,-11.024326696384872,-32.41068147619062
WENDY PALMER,2003,F,Secondary Creator/Distributor,-2.670455273951741,-0.117261314001986,-9.273176022168059,1.2996337313756003
YELENA LEUCHANKA,2006,C,Roller/Cutter,-2.6707672355409513,4.403700047711349,-14.42459881733774,-27.70025206251768
ABBY BISHOP,2016,F,Spot-up Shooter,-2.671628396700822,-12.78393937866598,-15.452160959730188,2.745263820237847
POLLYANNA JOHNS KIMBROUGH,2001,C,Roller/Cutter,-2.6747178546069095,20.03132880220323,-15.119810789965577,6.8725379477016855
DEANNA JACKSON,2002,F,Roller/Cutter,-2.675442140503336,2.4400750122480264,-12.169387074271018,-9.035537115460205
LATOYA THOMAS,2004,F,Perimeter-Oriented Big/Wing,-2.6754567332896704,-2.816101758764516,-5.341766237694006,-3.6103827838651505
KELLEY GIBSON,2000,SG,Spot-up Shooter,-2.6779843915809103,-0.9759946762882148,7.857051013183554,8.957908649147313
JEWELL LOYD,2022,G,Primary On-Ball Creator,-2.6859204818012614,2.3936443142381636,-1.8973882955833998,1.7556914736135671
