Player,Year,Pos,Archetype,OBPM,mean
EDWINA BROWN,2001,SG,Primary On-Ball Creator,-4.094271670572037,-2.6987374217454376
CLARISSE MACHANGUANA,2002,PowerF,Roller/Cutter,-4.09697744293413,-11.292962327817106
KAILA CHARLES,2021,SG,Secondary Creator/Distributor,-4.099110456931171,-3.763078819036264
MONICA WRIGHT,2012,G,Secondary Creator/Distributor,-4.104293712008746,-0.6745088266852459
JENNIE SIMMS,2022,G,Secondary Creator/Distributor,-4.104859137487736,-6.181280646587438
GABBY WILLIAMS,2023,F,Secondary Creator/Distributor,-4.1117261871509685,-12.59069839973819
JORDIN CANADA,2018,G,Primary On-Ball Creator,-4.112054783136519,-9.12081980033317
AYANA WALKER,2002,F,Secondary Creator/Distributor,-4.1121334267510194,3.529406934916672
LEILANI MITCHELL,2009,G,Spot-up Shooter,-4.112399958368359,-2.8569557785489925
CHRISTI THOMAS,2006,PowerF,Roller/Cutter,-4.112815305777371,0.3469033262867802
ASJHA JONES,2002,F,Perimeter-Oriented Big/Wing,-4.118072731300347,-4.13243921000812
BROOKE WYCKOFF,2003,F,Spot-up Shooter,-4.1208646765981145,1.8227563673259728
SYLVIA CRAWLEY,2002,F,Perimeter-Oriented Big/Wing,-4.121114473633373,-1.6815054581344044
SHARON MANNING,1999,PowerF,Roller/Cutter,-4.122237910954364,-8.07298730401956
STEPHANIE MAVUNGA,2018,F,Roller/Cutter,-4.126680337121751,2.5054159208557643
UKARI FIGGS,2003,G,Spot-up Shooter,-4.1273213319982744,-0.3528681320800189
LISA LESLIE,1997,C,Perimeter-Oriented Big/Wing,-4.129565664810076,4.130176645203633
MARIE FERDINAND-HARRIS,2009,G,Secondary Creator/Distributor,-4.1395331909908855,-1.7795287131748576
TANGELA SMITH,2000,C,Perimeter-Oriented Big/Wing,-4.139650218582114,0.3408620781471418
CRYSTAL LANGHORNE,2013,PowerF,Interior Primary Option,-4.141070236590445,-1.9409244372513708
KAMILA VODICHKOVA,2006,PowerF,Interior Primary Option,-4.14140205139193,-1.97641080788256
CLARISSE MACHANGUANA,1999,PowerF,Roller/Cutter,-4.141665038793967,-2.3361587988067343
STACEY THOMAS,2002,F,Secondary Creator/Distributor,-4.142598535897372,-1.63312696344256
EMILY ENGSTLER,2022,F,Roller/Cutter,-4.145750253000288,-0.7796908462949265
IZIANE CASTRO MARQUES,2005,SG,Secondary Creator/Distributor,-4.147067283976468,3.1228943443814283
JANICE BRAXTON,1999,F,Roller/Cutter,-4.151796821570675,-4.756453583733774
KRISTIN FOLKL,2000,F,Interior Primary Option,-4.152533970354153,-2.313756259759625
CAMILLE SMITH,2011,F,Interior Primary Option,-4.152603705262366,-1.7454562466950765
CAMILLE SMITH,2008,F,Interior Primary Option,-4.154447189098003,-5.058155287538132
JANETH ARCAIN,2005,G,Perimeter-Oriented Big/Wing,-4.156326571787986,-0.1528921229323548
MARIE FERDINAND-HARRIS,2003,G,Primary On-Ball Creator,-4.157688875561318,1.942697268141284
KELSEY GRIFFIN,2011,F,Roller/Cutter,-4.158618278780673,-8.44022780106347
SHALONDA ENIS,2001,PowerF,Secondary Creator/Distributor,-4.158757710121802,4.818149532291145
ARMINTIE HERRINGTON,2010,G,Roller/Cutter,-4.159012652739108,-2.4679097199966833
TIFFANY JACKSON,2011,F,Interior Primary Option,-4.159940615583981,-9.634272630367704
SYLVIA CRAWLEY,2000,F,Perimeter-Oriented Big/Wing,-4.160765269983645,-2.5668676741974528
SONJA TATE,2000,G,Spot-up Shooter,-4.166552753711535,-2.8903552757562254
MICHAELA ONYENWERE,2021,F,Spot-up Shooter,-4.168106611816269,-1.512239842151633
SHANELE STIRES,2000,F,Secondary Creator/Distributor,-4.179356667275751,2.7564102012779044
JESSICA BRELAND,2018,F,Roller/Cutter,-4.1827977471796896,-4.681740820276261
RACHEL BANHAM,2023,G,Spot-up Shooter,-4.183310606275711,-0.8942562866688004
GRACE DALEY,2000,G,Secondary Creator/Distributor,-4.184287220941063,-1.1673533667602107
BROOKE SMITH,2009,PowerF,Roller/Cutter,-4.18444111941203,-2.591402639842486
ALEX MONTGOMERY,2018,SG,Secondary Creator/Distributor,-4.185323346127901,-6.003495713274569
NATALIE WILLIAMS,2002,C,Interior Primary Option,-4.1876373581679305,-0.960897506333342
ADRIENNE JOHNSON,1998,G,Spot-up Shooter,-4.190414976025105,0.8451948198942816
KRISTI HARROWER,2005,G,Spot-up Shooter,-4.191378420934356,-4.263591422906982
DEBBIE BLACK,2000,G,Secondary Creator/Distributor,-4.192190623692589,-2.9688141119291633
SAMI WHITCOMB,2024,G,Spot-up Shooter,-4.19360341871479,-3.0148558954625897
KALANI BROWN,2019,C,Interior Primary Option,-4.19365401418302,-6.656570662036553
SHENISE JOHNSON,2019,G,Secondary Creator/Distributor,-4.194656499865486,-3.821777124930132
ANGEL ROBINSON,2017,PowerF,Roller/Cutter,-4.196888949840115,-4.566699275601636
CAROLYN SWORDS,2016,C,Roller/Cutter,-4.198534086557508,-3.371727733844891
SHANNA ZOLMAN,2006,G,Spot-up Shooter,-4.20068794477212,-4.73162691530346
TANGELA SMITH,2011,C,Spot-up Shooter,-4.2049728109314,1.6488936881807863
JESSICA BRUNGO,2004,F,Spot-up Shooter,-4.20525904670983,-2.1774277862931743
SONJA TATE,1999,G,Secondary Creator/Distributor,-4.2065935421436516,2.8872204176244725
TINA THOMPSON,2009,F,Primary On-Ball Creator,-4.207111021680316,-2.4470191834310184
MICHELLE SNOW,2006,C,Interior Primary Option,-4.208320657901855,-4.763628725857117
DIAMOND DESHIELDS,2022,G,Perimeter-Oriented Big/Wing,-4.20843063704516,-5.273180610036564
BRIANN JANUARY,2020,G,Secondary Creator/Distributor,-4.208541448169938,2.268326631593763
JANELL BURSE,2009,C,Roller/Cutter,-4.210107528496053,-0.9225440740912272
TAYLER HILL,2015,G,Primary On-Ball Creator,-4.212896131018746,-3.2011867228600597
KERRI GARDIN,2009,F,Secondary Creator/Distributor,-4.214188440359859,-3.031746349559151
DELISHA MILTON-JONES,2013,F,Secondary Creator/Distributor,-4.217492779491435,-7.103328520973662
CHANTE BLACK,2010,C,Roller/Cutter,-4.220407556872667,-5.14082169040574
TAYLER HILL,2013,G,Spot-up Shooter,-4.223382996951585,-3.634926820112039
REBEKKAH BRUNSON,2010,F,Interior Primary Option,-4.224674303828203,-3.2331098986043507
RONEEKA HODGES,2006,G,Spot-up Shooter,-4.22606958845731,-3.5539687263367306
JESSICA BRELAND,2016,F,Roller/Cutter,-4.227144337953799,-0.1371459756087831
KIA VAUGHN,2011,C,Interior Primary Option,-4.231722303898522,-1.9595571793043385
BRIANN JANUARY,2011,G,Secondary Creator/Distributor,-4.2346750046015496,5.981658890940415
SHEKINNA STRICKLEN,2021,F,Spot-up Shooter,-4.234736434857909,-14.347244637885249
ASIA (AD) DURR,2022,G,Secondary Creator/Distributor,-4.235532514862316,-4.780821507999066
RUTH RILEY,2011,C,Roller/Cutter,-4.239470400432622,-4.602221692653406
TEMI FÁGBÉNLÉ,2024,C,Roller/Cutter,-4.248098510366746,2.052571071082257
SWIN CASH,2013,F,Secondary Creator/Distributor,-4.248234460199262,0.8980877118899574
LISA WILLIS,2008,G,Spot-up Shooter,-4.248592165428736,1.6731010617622617
BRIA HOLMES,2017,G,Secondary Creator/Distributor,-4.249220529725781,-4.056875609871493
NATASHA LACY,2011,G,Secondary Creator/Distributor,-4.250467275790357,-5.412803734377052
COCO MILLER,2011,G,Secondary Creator/Distributor,-4.2526310292152525,-3.630173220746865
JAMIERRA FAULKNER,2018,G,Primary On-Ball Creator,-4.252747359525597,-0.7891300851377737
MARLA BRUMFIELD,2003,G,Secondary Creator/Distributor,-4.256089401267122,-6.153591076613394
RESHANDA GRAY,2021,F,Interior Primary Option,-4.257968092749595,4.040399823043851
KALEENA MOSQUEDA-LEWIS,2017,F,Spot-up Shooter,-4.259066402846322,1.8620799009502165
ANETE JEKABSONE-ZOGOTA,2010,G,Spot-up Shooter,-4.262598620898904,1.4388088285382603
EBONY HOFFMAN,2010,F,Secondary Creator/Distributor,-4.263746085617492,0.7964672513513127
DEARICA HAMBY,2017,F,Interior Primary Option,-4.269740710632633,-4.232019753338113
LADY GROOMS,1998,F,Secondary Creator/Distributor,-4.271384216271209,-7.17096346914565
JESSICA BRELAND,2014,F,Interior Primary Option,-4.274789428930321,-3.108748737919697
EVINA WESTBROOK,2022,G,Secondary Creator/Distributor,-4.277412337994457,-0.8134279466837555
COCO MILLER,2009,G,Secondary Creator/Distributor,-4.278145381945667,-7.19627308013847
KALANA GREENE,2013,G,Secondary Creator/Distributor,-4.278438324074547,-1.9195335526692296
LISA HARRISON,2002,F,Secondary Creator/Distributor,-4.280429632736879,-2.516430414983635
NADINE MALCOLM,2001,F,Secondary Creator/Distributor,-4.28184754067751,-5.47655422179036
DEANNA JACKSON,2005,F,Interior Primary Option,-4.286003548612854,-5.866264702031093
SHARON MANNING,1998,PowerF,Roller/Cutter,-4.2887174805891055,-1.333066419081004
NATASHA CLOUD,2017,G,Secondary Creator/Distributor,-4.2917487358417565,0.3827335571230738
SUGAR RODGERS,2017,G,Spot-up Shooter,-4.299262368531144,-2.858089466601677
ANEIKA MORELLO,2014,PowerF,Roller/Cutter,-4.301222296629323,-4.84480858866902
LATOYA SANDERS,2009,PowerF,Roller/Cutter,-4.304129365961677,-0.1315158230147236
LATASHA BYEARS,1998,SG,Perimeter-Oriented Big/Wing,-4.305117684072825,-2.4938268339396505
ERIKA DE SOUZA,2015,PowerF,Roller/Cutter,-4.305195664401481,-0.0587937863079784
TRICIA BADER BINFORD,1999,G,Spot-up Shooter,-4.3053586932417005,-5.22337402350316
SHERI SAM,2001,SG,Primary On-Ball Creator,-4.306287381705691,1.3507074025999437
OLAYINKA SANNI,2009,PowerF,Roller/Cutter,-4.312812631128344,-8.16484748910127
TORA SUBER,1998,G,Spot-up Shooter,-4.312855033289459,-4.249949314522266
CRYSTAL BRADFORD,2015,F,Spot-up Shooter,-4.314440647857769,-6.259236803344492
JAYNE APPEL MARINELLI,2016,C,Roller/Cutter,-4.314735837892906,-12.522907893938669
JIA PERKINS,2006,G,Secondary Creator/Distributor,-4.319416881023201,-3.9902766657348634
JENNA O'HEA,2016,F,Spot-up Shooter,-4.319556326825599,-7.07555812498041
BRIANA BUTLER,2013,G,Spot-up Shooter,-4.320336314447799,2.616693678164045
KELLY MILLER,2010,G,Spot-up Shooter,-4.326535387586606,-5.850492443868021
SAMI WHITCOMB,2017,G,Spot-up Shooter,-4.332345829452802,-7.192153801029731
KAYTE CHRISTENSEN,2002,F,Roller/Cutter,-4.333741661231002,-4.399928928644696
ALANA BEARD,2009,SG,Primary On-Ball Creator,-4.3344484958274165,-6.870551350046502
TULLY BEVILAQUA,2002,G,Spot-up Shooter,-4.3372599732130475,-4.234450000719058
ESSENCE CARSON,2009,G,Primary On-Ball Creator,-4.3405234552607,-1.623461615489311
THERESA PLAISANCE,2022,F,Spot-up Shooter,-4.3424738655025426,-6.784751941432437
LYNETTE WOODARD,1997,G,Interior Primary Option,-4.343263801923397,0.5129550615624245
TAMMY SUTTON-BROWN,2007,C,Interior Primary Option,-4.344943051026468,1.6873708368967903
SHEKINNA STRICKLEN,2020,F,Spot-up Shooter,-4.346551882260864,-3.8413879452158746
DEARICA HAMBY,2023,F,Interior Primary Option,-4.348194364393333,-1.7558000208109303
SANCHO LYTTLE,2012,F,Perimeter-Oriented Big/Wing,-4.348230004025224,-2.6182016275740527
JIA PERKINS,2016,G,Secondary Creator/Distributor,-4.352814169213828,-4.346629157915949
KIAH STOKES,2021,C,Roller/Cutter,-4.354232775723006,-2.9959484395038327
STEPHANIE MAVUNGA,2019,F,Roller/Cutter,-4.355498702304051,7.45311809652309
DOMINIQUE CANTY,2001,G,Interior Primary Option,-4.358431595812963,-3.445522846140336
KAYLA PEDERSEN,2015,F,Roller/Cutter,-4.358674037388896,0.1957362660966882
ERIKA DE SOUZA,2007,PowerF,Roller/Cutter,-4.359491746135335,-3.3340854199994157
ENDY MIYEM,2018,F,Secondary Creator/Distributor,-4.365984997139521,-2.308520512992247
KATIE DOUGLAS,2008,SG,Primary On-Ball Creator,-4.367759344917817,-2.5698980847918915
NICKY ANOSIKE,2010,PowerF,Interior Primary Option,-4.367823911820556,-0.6344234068684509
MISTIE BASS,2014,F,Roller/Cutter,-4.369984801574257,-3.3882767447522
CINTIA DOS SANTOS,2002,C,Roller/Cutter,-4.370124459679651,-0.1928448890504396
ODYSSEY SIMS,2018,G,Secondary Creator/Distributor,-4.375341194556411,-1.8631989773839583
ANETE JEKABSONE-ZOGOTA,2009,G,Spot-up Shooter,-4.376931197542566,-2.5951469161037775
JESSICA MOORE,2009,PowerF,Roller/Cutter,-4.377133995947249,-2.363884055935703
LE'COE WILLINGHAM,2013,F,Secondary Creator/Distributor,-4.3804661949112855,-8.1069101850058
YOLANDA MOORE,1998,PowerF,Roller/Cutter,-4.3813258932978245,2.7727644197486248
ADRIAN WILLIAMS-STRONG,2002,PowerF,Roller/Cutter,-4.381983103343456,-2.9917366232359925
MATEE AJAVON,2013,G,Primary On-Ball Creator,-4.386334962090927,-1.383336722686109
ELAINE POWELL,2006,G,Secondary Creator/Distributor,-4.388630787454803,-5.498776935472763
CAMILLE SMITH,2009,F,Interior Primary Option,-4.388894888486708,-0.498560969428233
JANETH ARCAIN,1997,G,Secondary Creator/Distributor,-4.389905455485511,-2.0068750100589496
CAMILLE SMITH,2016,F,Secondary Creator/Distributor,-4.390851902895981,-0.7197202242966544
JANETH ARCAIN,1998,G,Secondary Creator/Distributor,-4.392881606207576,-0.2290143801242481
KIA NURSE,2024,G,Spot-up Shooter,-4.39312870366623,-6.011859812449383
AMBER HARRIS,2012,F,Secondary Creator/Distributor,-4.393382229279509,-15.000850063354568
SHAVONTE ZELLOUS,2012,G,Secondary Creator/Distributor,-4.395285032145703,4.551453405485752
TAN WHITE,2011,G,Spot-up Shooter,-4.400135813016654,-3.4846535357308075
ELAINE POWELL,2005,G,Secondary Creator/Distributor,-4.412385949901512,-2.0949182586207695
MICHAELA ONYENWERE,2024,F,Secondary Creator/Distributor,-4.413186662954847,-2.248466753743823
JANICE BRAXTON,1997,F,Interior Primary Option,-4.414999471375412,-0.4924535356543271
VICTORIA VIVIANS,2024,SG,Spot-up Shooter,-4.416095722508955,-2.2827501313329663
SVETLANA ABROSIMOVA,2006,F,Secondary Creator/Distributor,-4.4212371988279955,-3.98621796591767
TANISHA WRIGHT,2005,G,Secondary Creator/Distributor,-4.421911673251011,1.995687720085988
RUTHIE BOLTON,2003,G,Spot-up Shooter,-4.42236148364027,-2.8394908703153625
NAKIA SANFORD,2006,PowerF,Interior Primary Option,-4.4250422328584245,-0.1478331406276196
LE'COE WILLINGHAM,2011,F,Roller/Cutter,-4.425676533378137,-3.733921192736626
KELSEY BONE,2015,C,Interior Primary Option,-4.425891969182939,0.1236613671080995
SVETLANA ABROSIMOVA,2001,F,Perimeter-Oriented Big/Wing,-4.430912494756956,-4.181594035266715
KATIE SMITH,2012,G,Spot-up Shooter,-4.435747915853289,-6.718458432401627
ALYSSA THOMAS,2014,F,Interior Primary Option,-4.435990906751428,-2.361949162767911
REBEKKAH BRUNSON,2005,F,Interior Primary Option,-4.437214629128398,-5.110112405156388
BETHANY DONAPHIN,2004,PowerF,Roller/Cutter,-4.437770025266198,-2.095250626117521
MONIQUE CURRIE,2009,F,Secondary Creator/Distributor,-4.439260983831016,-5.3710923198871985
SHATORI WALKER-KIMBROUGH,2017,G,Secondary Creator/Distributor,-4.439864804610994,-7.431932512520889
MISTIE BASS,2010,F,Roller/Cutter,-4.440177902225669,-1.5274654192941952
TEANA MILLER,2005,C,Roller/Cutter,-4.445343481326072,-11.728757623993555
JENNIFER LACY,2010,F,Secondary Creator/Distributor,-4.4489331344734095,0.7300286035450684
JURGITA STREIMIKYTE,2000,F,Roller/Cutter,-4.456251257382028,-2.5328652652102916
SYDNEY COLSON,2020,G,Secondary Creator/Distributor,-4.465868974269015,-14.561955487865662
PLENETTE PIERSON,2013,F,Interior Primary Option,-4.4682951424837585,-7.282761390011759
LATONYA JOHNSON,1999,F,Spot-up Shooter,-4.468951474928919,-3.2177699712615704
TRICIA BADER BINFORD,2001,G,Spot-up Shooter,-4.470991069157183,0.4106311239591211
KRISTEN RASMUSSEN,2005,F,Roller/Cutter,-4.472885772241453,1.9690651976981497
CHANTELLE ANDERSON,2007,C,Roller/Cutter,-4.4761346496026455,-8.802976983757068
IVORY LATTA,2011,G,Primary On-Ball Creator,-4.477142153203427,-6.58526503813963
MARISSA COLEMAN,2015,SG,Primary On-Ball Creator,-4.479092245870922,-1.158880471902899
KIARA LESLIE,2020,G,Secondary Creator/Distributor,-4.480903152487189,-5.72208499743671
TIERRA RUFFIN-PRATT,2015,G,Secondary Creator/Distributor,-4.484356348208724,0.730106259057453
KIA VAUGHN,2017,C,Roller/Cutter,-4.484971875855111,-2.723650002718931
DEMYA WALKER,2002,F,Interior Primary Option,-4.490013440487297,-0.5493364894704129
AMBER JACOBS,2006,G,Spot-up Shooter,-4.490066356124377,-0.7803467944871724
TANISHA WRIGHT,2012,G,Secondary Creator/Distributor,-4.493445409025086,-1.691727581669023
MAGGIE LUCAS,2014,G,Spot-up Shooter,-4.493521487811151,3.4725548040629524
ANGEL ROBINSON,2014,PowerF,Roller/Cutter,-4.494127709604499,-6.917433793449078
LINDSEY YAMASAKI,2003,SG,Spot-up Shooter,-4.497255042145421,-13.493511296396692
SIKA KONÉ,2024,F,Interior Primary Option,-4.4986475797071295,0.9589441470818608
LEXIE BROWN,2020,G,Secondary Creator/Distributor,-4.498678046972831,-2.5805285797557196
RUTH RILEY,2009,C,Roller/Cutter,-4.500092776455901,-1.1614413930583103
MARISSA COLEMAN,2018,SG,Spot-up Shooter,-4.500827035221968,-7.070469924454341
LAUREN JACKSON,2012,PowerF,Perimeter-Oriented Big/Wing,-4.503799061805706,7.656613746518075
LISA LESLIE,2005,C,Perimeter-Oriented Big/Wing,-4.505600816197658,0.8361265749379787
VICKY BULLETT,2001,F,Secondary Creator/Distributor,-4.508125577977495,-10.207453445062058
NADIRAH MCKENITH,2013,G,Secondary Creator/Distributor,-4.508423146070018,-3.763669014400686
KALANI BROWN,2024,C,Roller/Cutter,-4.510069883567819,-5.4522872371847155
DANIELLE MCCRAY,2012,F,Spot-up Shooter,-4.510110875824199,1.7459781168912756
TANGELA SMITH,2003,C,Perimeter-Oriented Big/Wing,-4.513061963625516,-3.85244495865616
LINDSEY HARDING,2016,G,Secondary Creator/Distributor,-4.513339784945996,-6.789174144659546
COQUESE WASHINGTON,2000,G,Secondary Creator/Distributor,-4.513686534958921,-7.0822375485477
JESSICA BRELAND,2013,F,Roller/Cutter,-4.514851538339477,-9.533561313655966
ALYSSA THOMAS,2015,F,Interior Primary Option,-4.515543008218772,-0.1121482882847789
SHYRA ELY-GASH,2009,F,Secondary Creator/Distributor,-4.517477045638494,-2.0338549453472994
TAMIKA RAYMOND,2007,F,Roller/Cutter,-4.5212149139409785,-3.7296990867639823
CHASITY MELVIN,2010,PowerF,Roller/Cutter,-4.521406862230709,0.0748481736822018
CRYSTAL SMITH,2007,G,Spot-up Shooter,-4.521697971154136,-1.5504212491863336
LAURIE KOEHN,2008,G,Spot-up Shooter,-4.524495561148143,-3.823657175530132
CARLA CORTIJO,2016,G,Primary On-Ball Creator,-4.524892387394368,-8.993575904341444
JIA PERKINS,2005,G,Secondary Creator/Distributor,-4.525975163151638,-1.2864479147774122
JANTEL LAVENDER,2019,F,Roller/Cutter,-4.533263323426322,-1.4807635539817208
RONEEKA HODGES,2010,G,Spot-up Shooter,-4.536711678537015,-0.5092423808292441
ALEX MONTGOMERY,2012,SG,Secondary Creator/Distributor,-4.537660857611125,-8.63941754717429
TEMEKA JOHNSON,2015,G,Secondary Creator/Distributor,-4.5378088858549885,-1.3869667591866153
SHARON MANNING,2000,PowerF,Interior Primary Option,-4.539712468791998,-8.37907541572157
JENE MORRIS,2012,G,Spot-up Shooter,-4.5414852353610655,-15.136000511476084
SHERI SAM,2006,SG,Secondary Creator/Distributor,-4.542569143045727,-2.1429022270252354
COURTNEY PARIS,2019,C,Roller/Cutter,-4.542971963149279,-10.734864506321124
MARIE FERDINAND-HARRIS,2010,G,Secondary Creator/Distributor,-4.543342624519955,-6.0834943129128565
BETTY LENNOX,2006,G,Primary On-Ball Creator,-4.5434043300418825,-1.6531375497085294
MARLA BRUMFIELD,2000,G,Secondary Creator/Distributor,-4.544472807935418,-1.5572644917891394
NATISHA HIEDEMAN,2020,G,Spot-up Shooter,-4.545092516805996,-10.42425669464152
SUMMER ERB,2002,C,Interior Primary Option,-4.5455472434448065,-8.694884996217159
WENDY PALMER,2001,F,Interior Primary Option,-4.548213424634945,1.2417514187582976
ERIN THORN,2008,G,Spot-up Shooter,-4.5490037545843,-2.7383880482504064
BRIA HOLMES,2019,G,Secondary Creator/Distributor,-4.550636157915644,-6.577667733599446
ALISA BURRAS,1999,C,Interior Primary Option,-4.552647622801946,-0.4592140289141749
MARLIES ASKAMP,2000,C,Interior Primary Option,-4.5530321598387316,-8.648015848955207
TONYA EDWARDS,2002,G,Secondary Creator/Distributor,-4.55836078645598,-7.24412833498369
LEXIE BROWN,2024,G,Spot-up Shooter,-4.558390671795902,-5.688417642869337
DOMINIQUE CANTY,2009,G,Secondary Creator/Distributor,-4.5610168959800665,-3.385931414277199
BRIANNA TURNER,2023,PowerF,Roller/Cutter,-4.562186606023705,-5.590152699942384
SEMEKA RANDALL,2002,G,Secondary Creator/Distributor,-4.563453825585979,-3.6102442056319513
JAMIE CAREY,2005,G,Spot-up Shooter,-4.563853301212044,-4.338804942232644
TAMECKA DIXON,1999,G,Secondary Creator/Distributor,-4.567591540884251,-4.446603775975253
ASTOU NDOUR-FALL,2021,PowerF,Roller/Cutter,-4.568017815083846,-10.778750555303128
CARLA BOYD,1998,F,Secondary Creator/Distributor,-4.5690337522154625,1.3822903875142596
TULLY BEVILAQUA,2010,G,Spot-up Shooter,-4.56965906781682,-2.881878579328242
MICHAELA ONYENWERE,2022,F,Secondary Creator/Distributor,-4.57003867189715,1.6497371911792542
LEAONNA ODOM,2020,F,Roller/Cutter,-4.571983008465722,0.9666191263824264
MEGAN DUFFY,2006,G,Secondary Creator/Distributor,-4.572154146728957,-2.7834638513670664
CORETTA BROWN,2003,G,Spot-up Shooter,-4.574110842125185,1.0516791084458943
BRITTNEY SYKES,2019,G,Primary On-Ball Creator,-4.574332516904767,-1.940045822184659
ALEXIS JONES,2019,G,Secondary Creator/Distributor,-4.5751096481021705,-6.2900988537958265
